Day,YTS,WIP,APPROVED
0.0,1.0,0.0,0.0
0.0,0.9148936170212766,0.07692307692307693,0.0
0.034482758620689655,0.8936170212765957,0.09615384615384616,0.0
0.034482758620689655,0.7872340425531915,0.19230769230769232,0.0
0.034482758620689655,0.7659574468085106,0.21153846153846156,0.0
0.034482758620689655,0.6808510638297872,0.2884615384615385,0.0
0.034482758620689655,0.5106382978723404,0.44230769230769235,0.0
0.034482758620689655,0.5744680851063829,0.38461538461538464,0.0
0.05172413793103448,0.40425531914893614,0.5384615384615385,0.0
0.06896551724137931,0.425531914893617,0.5192307692307693,0.0
0.10344827586206896,0.3191489361702128,0.6153846153846154,0.0
0.15517241379310345,0.1702127659574468,0.75,0.0
0.15517241379310345,0.2127659574468085,0.75,0.0
0.15517241379310345,0.2127659574468085,0.75,0.0
0.1724137931034483,0.19148936170212766,0.7692307692307693,0.0
0.1724137931034483,0.3829787234042553,0.7692307692307693,0.0
0.1724137931034483,0.3404255319148936,0.8076923076923077,0.0
0.1724137931034483,0.3191489361702128,0.826923076923077,0.0
0.1896551724137931,0.3191489361702128,0.826923076923077,0.0
0.20689655172413793,0.3191489361702128,0.826923076923077,0.0
0.20689655172413793,0.2127659574468085,0.9230769230769231,0.0
0.22413793103448276,0.2127659574468085,0.9230769230769231,0.0
0.24137931034482757,0.3191489361702128,0.826923076923077,0.0
0.27586206896551724,0.3191489361702128,0.826923076923077,0.0
0.3103448275862069,0.3191489361702128,0.826923076923077,0.0
0.3275862068965517,0.3191489361702128,0.8461538461538463,0.0
0.3275862068965517,0.3191489361702128,0.7692307692307693,0.0
0.3275862068965517,0.2978723404255319,0.7884615384615385,0.0
0.3275862068965517,0.2978723404255319,0.8653846153846154,0.0
0.43103448275862066,0.2978723404255319,0.8461538461538463,0.0
0.43103448275862066,0.2978723404255319,0.8653846153846154,0.0
0.46551724137931033,0.2553191489361702,0.8461538461538463,0.0
0.46551724137931033,0.3404255319148936,0.8461538461538463,0.0
0.46551724137931033,0.36170212765957444,0.826923076923077,0.0
0.48275862068965514,0.2765957446808511,0.8846153846153847,0.0
0.48275862068965514,0.2765957446808511,0.8653846153846154,0.0
0.48275862068965514,0.2765957446808511,0.9038461538461539,0.0
0.5172413793103449,0.2553191489361702,0.9230769230769231,0.0
0.5517241379310345,0.2553191489361702,0.9230769230769231,0.0
0.5689655172413793,0.1702127659574468,0.9230769230769231,0.0
0.6379310344827586,0.14893617021276595,0.9423076923076924,0.0
0.6551724137931034,0.14893617021276595,0.9615384615384616,0.0
0.6724137931034483,0.1276595744680851,0.9615384615384616,0.0
0.6724137931034483,0.1276595744680851,0.9807692307692308,0.0
0.7586206896551724,0.0,0.9807692307692308,0.0
0.7586206896551724,0.02127659574468085,0.9807692307692308,0.0
0.7758620689655172,0.0,1.0,0.0
0.7758620689655172,0.0,1.0,0.0
0.8448275862068966,0.0425531914893617,0.0,0.9454545454545454
0.8448275862068966,0.0425531914893617,0.019230769230769232,0.9454545454545454
0.8448275862068966,0.0,0.057692307692307696,0.9454545454545454
0.8448275862068966,0.0,0.057692307692307696,0.9454545454545454
0.8793103448275862,0.0,0.057692307692307696,0.9454545454545454
1.0,0.0,0.0,1.0
